lat,40.5023293,40.5825,40.642572,40.71879,40.62088615,40.617615,40.619,40.6194085,40.585518,40.6410363,40.5325,40.6032437,40.428306,40.46374,40.414612,40.7277,40.216429,40.274692,40.267708,40.254894,40.350513,40.356533,40.45832334,40.4276953,40.40091736,40.456395,40.498556,40.276665,40.292497,40.379748,40.4028235,40.4719,40.505278,40.521802,40.3375,40.326729,40.28303,40.312861,40.3131526,40.320954,40.4233262,40.332094,40.32249,40.331786,40.358558,40.251111,40.293611,40.346018,40.315367,40.2766384,40.282947,40.352221,40.299208,40.4153,40.4616926,40.550581,40.660222,40.454726,40.52158009,40.508465,40.391944,40.40806731,40.6797,40.690059,40.6186783,40.619089,40.635265,40.624077,40.4171844,40.5099153,40.5550079,40.46494,40.464757,40.436233,40.465943,40.467472,40.356449,40.522786,40.46441,40.071606,40.066556,40.246006,40.245017,40.238175,40.236001,40.255403,40.224976,40.203522,40.231643,40.139347,40.157251,39.944596,40.057134,40.034167,40.057469,40.028028,40.085254,40.0169,40.0711594,40.093662,39.982635,39.985905,40.001787,39.99043,39.983071,39.988568,39.997171,39.970065,39.9921222,39.975169,39.9889491,39.89845081,40.311389,40.3789927,40.311733,40.06233,40.074932,40.098484,40.134312,40.290949,40.269972,40.22781,40.193196,40.219601,40.2617,40.1763538,40.1680446,40.114498,40.231037,40.060348,39.901444,39.918675,39.837972,39.7538197,39.728519,39.7643579,39.75316362,39.7426088,39.8913732,39.92835,39.904254,39.879361,39.876722,39.863284,39.863284,39.879444,39.8830127,39.807198,39.852396,39.833859,39.9633374,39.962088,39.96131,39.968139,39.994057,39.949167,39.9258,39.9344974,39.9488569,39.92531323,39.90909984,39.96856,39.941606,39.859338,39.871318,39.858815,39.8978,39.88568932,39.913873,39.80384,39.91002,39.948138,39.8489,39.9263555,39.91,39.815086,39.919983,39.981644,39.911128,39.96057,39.9887031,39.90491944,39.91902812,39.999039,40.05611111,40.018508,40.021904,40.087056,40.06872705,39.991236,40.183329,39.964246,40.12215,40.131886,40.059977,40.131134,40.121364,40.044336,39.885172,39.96613317,39.92472222,39.821194,39.724836,39.7481,39.789983,39.620667,39.8667,39.7351109,39.686083,39.599633,39.5821,39.593094,39.553142,39.564861,39.565277,39.564861,39.5576,39.564444,39.7288,39.631924,39.498399,39.675634,39.6008324,39.59194,39.6363871,39.5690271,39.485,39.6860261,39.5658333,39.537779,39.55027778,39.567718,39.564779,39.769479,39.781433,39.736812,39.652105,39.543711,39.563677,39.515556,39.510467,39.508358,39.527232,39.5875,39.518606,39.620576,39.615278,39.6335508,39.538832,39.4666,39.471,39.4531,39.476774,39.3591,39.4754526,39.458332,39.340361,39.473056,39.48284,39.358925,39.4703497,39.3967813,39.4752,39.403333,39.405647,39.482417,39.522843,39.4121,39.43250555,39.428583,39.43298,39.41745,39.42916,39.55911,39.5935613,39.585544,39.488611,39.296389,39.469106,39.4722272,39.4181168,39.46573,39.522431,39.733069,39.6694444,39.564339,39.4194,39.453333,39.4919444,39.4778,39.4364925,39.472774,39.0595,38.9291697,39.0636111,39.087538,39.051717,39.307525,39.1512,39.1519485,39.134,39.0997,39.103953,39.147864,39.149911,39.115728,39.15748744,39.194,39.189543,39.280195,39.18865,39.26081136,39.268523,39.25781,39.287302,39.123031,39.123031,39.066874,39.0617,39.229399,39.231087,39.0680455,39.091012,39.17032,39.140647,39.38,39.0877,39.09516666,39.08284552,39.3914,39.0767,39.202357,39.1625,39.188912,39.142007,39.127338,39.304,39.311233,39.206718,39.2252,39.2585978,39.019314,39.085818,39.027862,39.044222,39.061832,38.977333,38.957432,38.925155,38.969181,39.009794,39.00542,38.917685,39.237431,39.115532,38.9676505,38.9623,38.970928,38.796944,38.982014,38.956094,38.9913889,38.98978905,38.88842,38.8945803,38.89837,38.9014201,38.89837,38.8213,38.835596,38.878611,38.881959,38.86026,38.84659172,38.92,38.937663,38.7529,38.761667,38.762484,38.7315305,38.768192,38.8758,38.946649,38.945158,38.94446907,38.779812,38.785167,38.784214,38.940297,38.88881,38.891119,38.911711,38.8172,38.84,38.822222,38.837778,38.8044095,38.820398,38.82727,38.827563,38.83694,38.7883333,38.82111111,38.817219,38.79884,38.8533,38.85528,38.983004,38.9089,38.88,38.853778,39.005,39.01368889,39.0241667,39.02191662,39.05484,39.06688,38.914455,38.968833,39.0019444,38.965942,38.982787,38.988642,38.957518,38.9145219,38.895858,38.862825,38.921522,38.91830417,38.9320756,38.956048,38.945721,39.0438,39.0153756,39.076448,39.06888889,39.0901,39.103038,39.070644,38.887498,38.85987,38.888472,38.781,38.778069,38.758056,38.7987602,38.795111,38.775245,38.7931907,38.785,38.7949514,38.6781,38.773298,38.7721,38.736389,38.8211,38.7014388,38.7002804,38.7533,38.7041709,38.742091,38.735901,38.7517418,38.7517418,38.723775,38.7349,38.8116,38.812806,38.7184197,38.8436,38.785039,38.791125,38.7847,38.778673,38.7719,38.692776,38.6975,38.706914,38.69681795,38.6593,38.665028,38.688077,38.68699,38.71,38.723837,38.719167,38.69908,38.7269444,38.709938,38.663611,0,38.5904387,38.625605,38.6365,38.619131,38.6158,38.630597,38.6473,38.7,38.6297,38.63113,38.507033,38.519934,38.5394373,38.5514084,38.570138,38.5295,38.7534,38.669444,38.625,38.614051,38.526467,38.63,38.625514,38.634831,38.744208,38.69477,38.5043,38.6447,38.755114,38.6636736,38.6391403,38.608111,38.634806,38.663917,38.572028,38.57557,38.343984,38.333,38.472778,38.27277777,38.4369,38.4394236,38.46409362,38.383333,38.481653,38.4033,38.3654155,38.8734,38.74960691,38.753898,38.7560501,38.714,38.7163037,38.7277,38.724715,38.724003,38.834863,38.818007,38.87445831,38.8290455,38.770555,38.770306,38.793659,38.7836,38.7866163,38.7297,38.7711,38.783399,38.7947,38.8005556,38.761397,38.790295,38.777753,38.774076,38.75,38.739167,38.74694,38.804705,38.77070618,38.746577,38.790573,38.773222,38.74382,38.75464,38.77630855,38.732821,38.825763,38.7813684,38.7448,38.7480556,38.751893,38.757297,38.742602,38.790556,38.80808,38.7836,38.792653,38.8309,38.846111,38.8429,38.841917,38.8209649,38.853611,38.834665,38.82039,38.7193,38.68929,38.700833,38.7344862,38.7767,38.8058,38.8189,38.821267,38.7733,38.848219,38.5883886,38.6238217,38.539089,38.675916,38.6514,38.6461,38.659866,38.664898,38.684472,38.676836,38.590293,38.5672446,38.525007,38.57,38.563492,38.62209,38.6083,38.6075,38.6325,38.69373356,38.506944,38.5102885,38.4576435,38.37,38.363,38.361,38.350556,38.16607371,38.372143,38.467489,38.4779955,38.432143,38.6397,38.541848,38.520404,38.554026,38.542167,38.531835,38.520107,38.479009,38.583222,38.55725,38.609507,38.65,38.637081,38.440779,38.3836,38.406492,38.629563,38.200429,38.257,38.2905408,38.244457,38.27647,38.219722,38.1907943,38.205233,38.189944,38.227528,38.05871618,38.088889,38.09,38.0902292,38.08,37.9760341,37.910003,37.864815
lon,-0.19081161,-0.216111,-0.198406,-0.003532,-0.25988325,-0.279823,-0.1,-0.1327258,-0.059014,-0.3301509,-0.2625,0.0459578,-0.258827,-0.311201,-0.309507,-0.1697,-0.164722,-0.140983,-0.23772,-0.133074,-0.007255,0.023311,-0.13159025,-0.0665462,-0.04240146,-0.131788,-0.121601,-0.209383,-0.23684,-0.14175,-0.1711404,0.0217,-0.000278,0.064216,-0.166944,-0.166699,-0.112393,0.031815,0.0303686,0.023879,0.0762651,-0.065311,-0.077278,-0.080402,-0.065754,-0.355833,-0.292778,-0.278847,-0.331597,-0.29290091,-0.263622,-0.275676,-0.357805,0.3981,0.3548517,0.242704,0.042333,0.277158,0.15938222,0.256646,0.413056,0.38945808,0.119485,0.084398,0.2214493,0.225272,0.264219,0.1631978,0.175048,0.3309951,0.3756764,0.175962,0.166463,0.175176,0.175121,0.209722,0.30343,0.288061,0.472673,-0.207666,-0.2732443,-0.289314,-0.286419,-0.283668,-0.260028,-0.315351,-0.319597,-0.267557,-0.314277,-0.279347,-0.162724,-0.056765,0.066399,0.038611,0.084782,0.039417,0.031755,-0.126,-0.028088,0.060805,-0.032401,-0.029754,-0.04847,0.014408,-0.036747,-0.03993,0.006921,0.01485,-0.0562164,-0.050428,0.0014501,0.68438656,0.121111,0.1255592,0.122178,0.098014,0.133185,0.000516,0.001917,-0.044618,-0.019722,-0.077847,0.219673,0.198102,0.0692,-0.0357651,-0.0352729,-0.054284,0.072802,-0.139474,-0.341073,-0.339278,-0.268639,-0.224783,-0.188644,-0.2598589,-0.24742574,-0.2281566,-0.2579914,-0.197211,-0.178197,-0.077917,-0.054222,-0.074039,-0.074039,-0.308056,-0.3093108,-0.14559,-0.157684,-0.109862,-0.2663554,-0.263286,-0.28443,-0.191835,-0.214365,-0.307222,-0.1039,-0.1031855,-0.104446,-0.0850186,-0.12626708,-0.14715,-0.10101,-0.186056,-0.203063,-0.184577,-0.115,-0.13642247,-0.44245,-0.5684,-0.706526,-0.568715,-0.3253,-0.4952178,-0.532778,-0.431127,-0.687305,-0.745977,-0.822528,-0.77994,-0.7530491,-0.45679722,-0.5944709,-0.376286,-0.46388888,-0.316422,-0.4201783,-0.370083,-0.52291,-0.43699673,-0.454464,-0.394551,-0.462972,-0.418562,-1.285123,-1.304151,-1.420292,-1.141663,-1.014398,-1.02185643,-1.13361111,-0.917981,-0.977833,-0.985,-0.862217,-0.90909,-1.0836,-0.8327615,-0.79996,-0.58633,-0.4939,-0.464074,-0.4567758,-0.528879,-0.535836,-0.528879,-0.534486,-0.533333,-0.6958,-0.596136,-0.59539,-0.56331,-0.3695105,-0.55333,-0.5372323,-0.5438231,-0.56876,-0.4267817,-0.623056,-0.619168,-0.6625,-0.622382,-0.68217,-0.5206089,-0.367991,-0.266715,-0.307883,-0.346781,-0.372973,-0.347479,-0.424233,-0.405888,-0.34191,-0.399167,-0.423344,-0.3697162,-0.312222,-0.3387951,-0.369824,-0.3455,-0.4008,-0.403,-0.390072,-0.347,-0.37635905,-0.350283,-0.320161,-0.392222,-0.384516,-0.318364,-0.409495,-0.4099858,-0.4594,-0.403611,-0.412926,-0.442306,-0.512516,-0.3966,-0.4778916,-0.47775,-0.46289,-0.49608,-0.56635,-1.280302,-0.9734026,-1.364369,-1.080833,-1.134444,-1.012952,-1.2539873,-1.2974515,-1.086122,-1.155813,-1.229151,-1.25944417,-1.197878,-0.7906,-0.840833,-0.6836111,-0.7211,-0.57001,-0.91539,-1.055,-1.10236464,-1.05694444,-1.213032,-1.044153,-0.96,-0.435,-0.443022,-0.3766,-0.3704,-0.326427,-0.482521,-0.425559,-0.354397,-0.4354602,-0.50722222,-0.542289,-0.537569,-0.44169,-0.4652134,-0.497428,-0.4716,-0.425093,-0.451103,-0.451103,-0.56801,-0.5644,-0.507614,-0.575789,-0.58430407,-0.545333,-0.52614,-0.521018,-0.54,-0.4763,-0.62877222,-0.63933003,-0.668389,-0.5092,-0.386825,-0.2447,-0.224522,-0.238945,-0.28727,-0.387,-0.355983,-0.310539,-0.2454,-0.26492612,-0.64764,-0.866032,-0.668753,-0.661889,-0.645238,-0.695444,-0.825617,-0.884222,-0.868778,-0.723486,-0.830855,-0.950147,-0.772816,-0.736171,-0.584853,-0.5848,-0.579297,-0.883056,-0.476394,-0.564689,-0.51611111,-0.52885194,-0.75181,-0.6893484,-0.688861,-0.69804787,-0.688861,-0.5489,-0.524349,-0.587222,-0.3442,-0.47462,-0.4166738,-0.345,-0.441787,-0.5507,-0.6175,-0.618339,-0.6112848,-0.604633,-0.3831,-0.401867,-0.405349,-0.39852972,-0.80137,-0.785155,-0.786708,-0.360606,-0.49649989,-0.338889,-0.546555,-0.6074,-0.6092,-0.596111,-0.614167,-0.6143529,-0.625585,-0.643306,-0.629315,-0.5925,-0.66472222,-0.61,-0.6216734,-0.664556,-0.445,-0.501342,-0.338385,-0.4172,-0.362778,-0.380917,-0.2901,-0.30173889,-0.30833333,-0.31835597,-0.303159,-0.294129,-0.177192,-0.181056,-0.27472222,-0.179269,-0.166017,-0.158511,-0.127357,-0.1175773,-0.146174,-0.138802,-0.119736,-0.120659,-0.0946745,-0.247297,-0.210173,-0.3126,-0.365184,-0.258038,-0.27055556,-0.2177,-0.223866,-0.287157,-0.208018,-0.22217,-0.211361,-0.5209,-0.517009,-0.505556,-0.5367903,-0.528638,-0.515501,-0.4955678,-0.51583333,-0.4020474,-0.3258,-0.426879,-0.4253,-0.341944,-0.3781,-0.3874536,-0.38440096,-0.3794,-0.4188554,-0.434875,-0.436583,-0.4517651,-0.4517651,-0.31669,-0.2682,-0.4103,-0.407972,-0.3564448,-0.3111,-0.430378,-0.465747,-0.3451,-0.360902,-0.3385,-0.494424,-0.4444,-0.474753,-0.47249009,-0.5379,-0.540833,-0.476152,-0.576578,-0.52,-0.666755,-0.656944,-0.63967,-0.69388889,-0.6699511,-0.398889,0,-0.6693922,-0.5723211,-0.5384,-0.5902157,-0.6575,-0.677941,-0.3435,-0.7672,-0.7664,-0.767121,-0.919467,-0.913363,-0.8157498,-0.8034731,-0.9588891,-1.0189,-0.95299999,-0.933333,-0.865556,-0.880788,-0.9903,-0.92,-0.93214,-0.864625,-0.851624,-0.91829,-1.0081,-0.8724,-0.90636,-0.9454465,-0.8519586,-0.811111,-0.953694,-0.849028,-0.890917,-0.9269,-0.764059,-0.794,-0.787521,-0.9275,-0.8381,-0.84371393,-0.90819002,-0.765833,-0.782253,-1.0422,-1.0441941,-0.1703,-0.04102908,-0.10727754,-0.110326,0.0469,0.05324386,0.1351,-0.193013,-0.196146,0.105365,0.094768,-0.021689,0.06286548,0.082777,0.08075,0.180166,0.1661,0.1488959,0.1956,0.1564,0.129058,0.1516,0.108889,0.148355,0.162746,0.110718,0.188929,0.119722,0.220556,0.150029,0.15892,0.1358171,0.189521,0.117238,0.177782,0.16616,0.15191,0.11025323,0.230014,0.02153,-0.0620911,-0.0681,-0.064444,-0.076253,-0.059382,-0.07785,0.039167,0.06466,0.0119,0.03404385,-0.1034,-0.110278,-0.1156,-0.120616,-0.1182321,-0.086389,-0.118118,-0.05242,0.1017,0.13487,0.088333,0.09191221,-0.2692,-0.16,-0.2761,-0.22109,-0.1275,0.009578,-0.0572177,-0.074056,-0.133706,-0.111669,-0.1228,-0.1205,-0.107436,-0.090407,-0.270979,-0.258091,-0.228163,-0.211,-0.167363,-0.213333,-0.2612389,-0.12981,-0.2728,-0.239167,-0.2775,-0.1021155,-0.285278,-0.2305893,-0.6251706,-0.4999,-0.412,-0.4643,-0.495,-0.47855761,-0.593351,-0.44055,-0.4243521,-0.406082,-0.4658,-0.509783,-0.540159,-0.511641,-0.507903,-0.509652,-0.503859,-0.503197,-0.498,-0.430722,-0.4722456,-0.468,-0.4783374,-0.474172,-0.51,-0.498525,-0.41429,-0.801909,-0.667,-0.585704,-0.582505,-0.7098,-0.643889,-0.5595518,-0.549025,-0.555639,-0.522917,-0.90078592,-0.725278,-0.73,-0.6555625,-0.9461,-0.6806546,-0.842979,-0.787736
altitud,1181,910,692,753,827,845,980,766,947,1152,1074,644,1132,1140,1316,626,392,450,956,393,538,525,1016,1016,690,1197,950,945,1050,830,785,661,934,600,1040,1058,508,768,781,937,463,553,582,659,670,1285,1249,1102,1144,1077,868,1106,1250,20,130,331,1134,288,452,330,0,21,1078,1231,475,490,392,957,339,175,160,330,344,316,335,288,123,268,2,248,328,1054,1074,942,952,1402,1082,1164,1250,585,401,28,15,7,1,2,729,176,223,187,43,22,28,2,24,26,2,2,41,32,32,42,186,332,202,22,2,297,262,462,744,314,0,28,308,305,270,350,349,184,510,420,216,36,12,137,32,22,262,98,138,9,33,1,0,378,342,6,15,0,194,192,248,121,166,232,34,50,54,27,34,64,61,50,115,45,25,30,480,670,780,633,390,517,439,275,773,1000,1481,1194,1006,472,530,380,374,222,544,427,455,747,1032,637,877,812,710,950,1312,1110,960,1213,945,875,375,470,773,333,826,544,379,120,150,91,128,100,89,98,90,0,370,160,161,220,78,102,173,93,104,332,111,177,185,110,155,578,188,45,64,10,0,11,43,30,20,61,53,118,10,100,26,6,50,27,19,1,14,7,1,26,18,2,25,15,54,26,25,42,60,12,60,61,61,142,325,771,638,880,725,355,708,664,592,645,702,885,813,728,350,794,218,293,167,697,605,671,596,928,582,665,0,39,120,88,240,20,25,130,18,48,45,110,34,27,115,27,15,31,0,42,48,50,100,44,80,36,36,225,39,70,320,255,36,25,0,26,2,20,0,0,10,29,16,220,519,235,230,183,287,751,740,745,310,710,958,350,250,170,165,172,596,177,180,96,100,380,290,282,256,282,434,330,289,250,278,402,233,188,888,614,645,801,594,320,220,222,216,615,636,628,289,182,280,256,370,370,372,400,405,389,423,405,323,500,355,355,450,335,316,347,243,293,365,379,355,326,342,35,37,93,21,385,25,25,10,10,18,140,134,10,45,0,86,85,68,175,12,35,5,0,50,100,515,92,666,760,1053,565,615,790,532,660,360,745,470,362,668,401,557,554,565,600,439,455,527,470,621,778,453,420,545,272,390,465,452,384,497,617,750,555,580,1352,1055,624,819,820,729,782,756,670,691,729,0,671,716,920,705,665,722,1002,601,740,689,523,505,472,507,565,672,652,499,498,489,801,482,497,524,639,533,1098,504,661,489,778,601,505,529,499,527,289,270,411,413,,405,529,238,439,574,539,164,231,315,313,322,319,163,548,521,14,120,3,28,90,0,15,15,66,10,20,40,110,131,20,65,80,5,328,157,62,190,40,150,70,20,80,60,45,127,48,149,278,259,341,331,247,54,58,120,91,81,55,81,72,391,15,89,88,163,18,226,149,637,394,460,298,540,42,12,53,55,225,250,247,250,168,772,853,340,262,2,255,177,250,420,490,490,559,77,39,422,79,32,63,50,4,137,198,275,38,824,520,610,545,490,444,360,216,772,600,1105,769,842,145,102,103,945,6,62,61,21,111,21,2,74,10,112,52,8,2,15,50,2,163,29
